name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
los angeles,2021-01-11,23.1,8,14.7,23.1,8,14.7,-0.7,38.6,0,0,0,,0,0,19.8,11.8,291.7,1021.2,1.5,16,144,12.4,6,,2021-01-11T06:59:04,2021-01-11T17:03:25,0.95,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-12,21.9,9.4,14.9,21.9,9.4,14.9,-0.9,37.1,0,0,0,,0,0,20.2,9,6.8,1023.6,2,16,123.9,10.7,6,,2021-01-12T06:58:56,2021-01-12T17:04:20,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-13,23.4,9.3,15.4,23.4,9.3,15.4,1.2,43.2,0,0,0,,0,0,19.4,7.9,308,1022.4,2,16,115.9,9.8,5,,2021-01-13T06:58:45,2021-01-13T17:05:16,0.02,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-14,27.8,10.6,17.8,26.6,10.6,17.8,3.8,43.3,0,0,0,,0,0,21.6,6.5,296.6,1020.1,0.8,16,144.8,12.4,6,,2021-01-14T06:58:33,2021-01-14T17:06:12,0.05,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-01-15,30.9,12.1,20.2,28.8,12.1,19.8,1.4,33,0,0,0,,0,0,42.5,1.6,357.8,1018.4,0.8,16,147.7,12.7,6,,2021-01-15T06:58:19,2021-01-15T17:07:09,0.08,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-16,30.4,12.8,20,28.5,12.8,19.7,0.4,29.5,0,0,0,,0,0,27.4,5.5,25.8,1014.2,1,15.9,143.4,12.4,6,,2021-01-16T06:58:03,2021-01-16T17:08:06,0.12,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-17,29.2,12.3,19.9,27.5,12.3,19.6,0.6,31.3,0,0,0,,0,0,19.4,8,254.4,1014.3,0.4,16,148.1,13,6,,2021-01-17T06:57:45,2021-01-17T17:09:04,0.15,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-18,25.3,12.1,17.4,25.3,12.1,17.4,3.8,46,0,0,0,,0,0,24.1,8,62.8,1009.2,17.2,14.7,148.1,13,6,,2021-01-18T06:57:26,2021-01-18T17:10:02,0.18,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-19,21.6,13.2,16.2,21.6,13.2,16.2,2.8,47.3,0,0,0,,0,0,66.6,22.5,64.5,1008.2,58,15.2,114.2,9.9,5,,2021-01-19T06:57:04,2021-01-19T17:11:00,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-20,24.5,12.4,18.1,24.5,12.4,18.1,2.3,36.1,0,0,0,,0,0,53.6,8.8,26.5,1013.5,2.3,16,145.8,12.7,6,,2021-01-20T06:56:41,2021-01-20T17:11:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-21,21,11.9,16.2,21,11.9,16.2,5.3,49.6,0,0,0,,0,0,28.4,10.1,247.3,1016.1,0.7,15.8,149,12.9,6,,2021-01-21T06:56:16,2021-01-21T17:12:57,0.28,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-22,17,11.2,13.8,17,11.2,13.8,8,68.5,0,0,0,,0,0,36.4,11.2,195.9,1014.9,65.7,16,101.5,8.8,5,,2021-01-22T06:55:49,2021-01-22T17:13:57,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-23,12.6,8.8,10.5,12.6,8.3,10.4,6.3,75.5,9.713,100,62.5,rain,0,0,23,7.9,61,1012.6,80,15.2,57.2,4.8,3,,2021-01-23T06:55:21,2021-01-23T17:14:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-24,15.4,6.1,10.6,15.4,6.1,10.6,5.2,71,0,0,0,,0,0,28.4,14.4,273.2,1012.3,33.1,14,152.3,13.3,6,,2021-01-24T06:54:51,2021-01-24T17:15:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-01-25,12.7,6.7,9.9,12.7,6.7,9.9,1.9,60.1,8.662,100,25,rain,0,0,58,19.3,282,1007.4,48,15.1,138.6,11.9,6,,2021-01-25T06:54:19,2021-01-25T17:16:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-26,14.1,5,9.5,14.1,5,9.4,-2,46.6,0,0,0,,0,0,23,11.1,326.5,1015.2,9.3,15.9,162.8,14,6,,2021-01-26T06:53:45,2021-01-26T17:17:54,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-27,15.8,9.8,12.1,15.8,8.5,11.7,2.6,52.7,0,0,0,,0,0,40.7,14.2,110.7,1020,64.8,16,96.2,8.2,4,,2021-01-27T06:53:10,2021-01-27T17:18:54,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-01-28,17.7,7.8,12.5,17.7,7.8,12.5,4.7,62.2,19.488,100,16.67,rain,0,0,51.8,13.7,127,1014.5,41,14.3,148,12.9,6,,2021-01-28T06:52:33,2021-01-28T17:19:54,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-29,12.3,8.7,10.7,12.3,7.5,10.6,7.1,78.9,22.267,100,58.33,rain,0,0,31.7,16.5,107.5,1014.5,78.5,13.9,61.2,5.3,3,,2021-01-29T06:51:55,2021-01-29T17:20:53,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,72287493134,CQ070"
los angeles,2021-01-30,16.5,6.6,11.1,16.5,5.9,11.1,4.7,67,0,0,0,,0,0,15.1,7.4,338.5,1021.1,0.8,16,169.2,14.6,6,,2021-01-30T06:51:15,2021-01-30T17:21:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-01-31,21.5,9.3,14.9,21.5,8.7,14.8,2.3,45.4,0,0,0,,0,0,18.7,5.8,9.5,1020.1,2.7,16,113.7,9.9,5,,2021-01-31T06:50:33,2021-01-31T17:22:52,0.61,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-01,21.8,14.4,17.2,21.8,14.4,17.2,4.7,45.2,0,0,0,,0,0,16.9,7.7,24,1017.4,50.8,16,84.1,7.4,4,,2021-02-01T06:49:50,2021-02-01T17:23:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-02,21.1,12.2,15.8,21.1,12.2,15.8,9.1,65.9,0,0,0,,0,0,25.9,10.5,269.1,1017.5,26.6,16,160.7,13.8,6,,2021-02-02T06:49:05,2021-02-02T17:24:51,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-03,18.6,10,14.2,18.6,10,14.2,8.8,71.5,0,0,0,,0,0,25.6,8.7,270.3,1017.3,7.3,15.6,160,13.8,6,,2021-02-03T06:48:19,2021-02-03T17:25:50,0.72,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-04,18.6,12,14.4,18.6,12,14.4,8.5,68.8,0,0,0,,0,0,20.9,8.5,297.7,1019.1,43.5,15.6,142.5,12.3,6,,2021-02-04T06:47:31,2021-02-04T17:26:49,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-05,19.8,9.8,14,19.8,9.8,14,6.2,62.1,0,0,0,,0,0,25.2,13.4,269.5,1018.3,0.5,14.8,180.1,15.4,7,,2021-02-05T06:46:42,2021-02-05T17:27:48,0.79,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-06,21.8,8.3,14.6,21.8,8.3,14.6,5.8,58.8,0,0,0,,0,0,17.6,9.8,279.1,1015.4,0,15.5,181.4,15.6,7,,2021-02-06T06:45:51,2021-02-06T17:28:46,0.82,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-07,19.1,9.3,13.1,19.1,9.3,13.1,8,72.6,0,0,0,,0,0,25.2,8.7,291.5,1013.4,24.7,9.2,179.3,15.5,7,,2021-02-07T06:45:00,2021-02-07T17:29:44,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-08,18,11.1,13.1,18,11.1,13.1,8.4,73.8,0,0,0,,0,0,24.8,10.4,282.6,1015,59.1,10.3,159.4,13.7,7,,2021-02-08T06:44:06,2021-02-08T17:30:42,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-09,16.4,12.7,13.7,16.4,12.7,13.7,7.5,66.6,0,0,0,,0,0,20.5,7.7,335.4,1016.2,84.7,15.4,87.7,7.6,4,,2021-02-09T06:43:12,2021-02-09T17:31:40,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-10,16.5,11.1,13.5,16.5,11.1,13.5,8.4,72,0,0,0,,0,0,29.5,8.7,260.3,1016.4,57.3,13.5,115.6,9.9,6,,2021-02-10T06:42:16,2021-02-10T17:32:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-11,19.1,8.8,13.3,19.1,8.8,13.3,8.2,72.6,0,0,0,,0,0,31,10.9,264,1016.4,20.3,12.1,168,14.6,7,,2021-02-11T06:41:19,2021-02-11T17:33:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-12,19.7,13.2,15.6,19.7,13.2,15.6,7.5,61.9,0.083,100,12.5,rain,0,0,51.8,27.2,294.4,1012.9,38.3,13.2,187.3,16.4,7,,2021-02-12T06:40:20,2021-02-12T17:34:32,0.03,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-02-13,17.1,12.1,14.8,17.1,12.1,14.8,7.3,63.2,0,0,0,,0,0,50,16.1,332.4,1012.4,36.5,15.9,146.8,12.6,6,,2021-02-13T06:39:21,2021-02-13T17:35:28,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-02-14,21.1,13.8,17,21.1,13.8,17,-2.3,27.9,0,0,0,,0,0,53.6,32.9,308.6,1013.3,1.5,16,180.9,15.6,7,,2021-02-14T06:38:20,2021-02-14T17:36:24,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-15,18.5,11.5,14.6,18.5,11.5,14.6,5,53.8,0,0,0,,0,0,32.1,10.4,83.3,1016,6.8,16,143.3,12.4,6,,2021-02-15T06:37:18,2021-02-15T17:37:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-16,19.7,12.2,15.9,19.7,12.2,15.9,4.8,53.3,0,0,0,,0,0,50,16.4,304.7,1014.1,26.1,15.2,187.3,16.1,7,,2021-02-16T06:36:15,2021-02-16T17:38:16,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-17,21.2,6.5,15.7,21.2,5.6,15.6,-0.4,37.5,0,0,0,,0,0,43.2,12.8,319.8,1016.1,1,15.7,206,17.9,7,,2021-02-17T06:35:11,2021-02-17T17:39:11,0.19,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-18,19.9,8.9,14.2,19.9,8.9,14.2,-2,36.5,0,0,0,,0,0,28.1,14.2,257.7,1024.8,0.3,16,205.8,17.9,7,,2021-02-18T06:34:06,2021-02-18T17:40:06,0.23,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-19,20.8,8.4,14.5,20.8,8.4,14.5,-0.5,39.6,0,0,0,,0,0,30.6,8.5,282.8,1022.6,0.7,16,202.4,17.5,7,,2021-02-19T06:33:00,2021-02-19T17:41:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-20,19.7,8.8,14.5,19.7,8.8,14.5,0.8,45.6,0,0,0,,0,0,45.6,17.3,330.4,1020.1,0.8,16,211.5,18.3,8,,2021-02-20T06:31:53,2021-02-20T17:41:54,0.29,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-21,22.7,8,15.2,22.7,8,15.2,-1.9,34.5,0,0,0,,0,0,29.5,13.6,265.6,1024.2,0.1,15.9,214.3,18.5,8,,2021-02-21T06:30:45,2021-02-21T17:42:48,0.32,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-22,26.9,8.9,17.6,26.6,8.9,17.6,-2.1,30.7,0,0,0,,0,0,28.4,6.3,10.5,1020.7,0,16,215.8,18.8,8,,2021-02-22T06:29:36,2021-02-22T17:43:41,0.35,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-23,25.3,11.6,18,25.3,11.6,18,1.1,34.9,0,0,0,,0,0,37.1,17.2,285.7,1016,1.1,16,214.8,18.6,8,,2021-02-23T06:28:26,2021-02-23T17:44:34,0.39,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-24,23.1,11.6,16.2,23.1,11.6,16.2,6.9,57.9,0,0,0,,0,0,29.9,7.9,346.2,1016.2,1.4,15,213,18.4,8,,2021-02-24T06:27:15,2021-02-24T17:45:27,0.42,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-25,22.6,11.1,16.3,22.6,11.1,16.3,1.7,46.9,0,0,0,,0,0,37.4,10.4,245.3,1018.2,11.4,12.4,213.3,18.4,8,,2021-02-25T06:26:04,2021-02-25T17:46:19,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-26,22.4,8.9,15.4,22.4,8.9,15.4,-3,31.4,0,0,0,,0,0,31.3,8.6,279.5,1015.2,0.9,15.9,220.5,19,8,,2021-02-26T06:24:51,2021-02-26T17:47:11,0.48,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-27,23.2,10.6,15.9,23.2,10.6,15.9,2.2,46.4,0,0,0,,0,0,48.2,15.5,341.6,1012.8,3.5,15.8,217,18.6,8,,2021-02-27T06:23:38,2021-02-27T17:48:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-02-28,22.6,9.4,15.9,22.6,9.4,15.9,0,40.2,0,0,0,,0,0,38.5,10.2,265.9,1019.4,1,16,219.5,18.8,8,,2021-02-28T06:22:24,2021-02-28T17:48:54,0.55,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-01,24,10,16.3,24,10,16.3,-9.2,17.9,0,0,0,,0,0,34.2,10.1,12.5,1020.3,0.1,16,229.6,20,8,,2021-03-01T06:21:10,2021-03-01T17:49:45,0.59,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-02,23.5,9.8,15.5,23.5,9.8,15.5,-3.4,31.7,0,0,0,,0,0,34.9,14.5,16,1012.6,1.6,16,231.5,19.9,8,,2021-03-02T06:19:55,2021-03-02T17:50:36,0.62,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134,CQ070"
los angeles,2021-03-03,14.3,9.6,11.5,14.3,7,11.3,5.3,66.3,4.005,100,16.67,rain,0,0,48.2,23.8,87.5,1011.5,43.5,15.1,78.1,6.6,4,,2021-03-03T06:18:39,2021-03-03T17:51:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-04,18.6,8.2,13.3,18.6,8.2,13.3,6,62.8,0,0,0,,0,0,29.9,13.3,287.1,1022.7,0.9,16,230,20,8,,2021-03-04T06:17:22,2021-03-04T17:52:16,0.69,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-05,24.7,8.6,16.2,24.7,8.6,16.2,5.4,53.3,0,0,0,,0,0,33.5,12,279.7,1018.9,1.2,15.4,238.8,20.8,8,,2021-03-05T06:16:05,2021-03-05T17:53:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-06,20.3,10.5,14.6,20.3,10.5,14.6,8.8,69.5,0,0,0,,0,0,31.7,17.7,204.5,1016.2,15.9,15.1,233.7,20.3,8,,2021-03-06T06:14:48,2021-03-06T17:53:55,0.77,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-07,17.5,13.1,14.6,17.5,13.1,14.6,8.7,67.7,0,0,0,,0,0,25.2,11.7,224.2,1017.1,78.1,15.8,94.1,8.2,4,,2021-03-07T06:13:30,2021-03-07T17:54:44,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-08,18.2,12.2,15,18.2,12.2,15,7.2,60.4,0,0,0,,0,0,35.3,17.7,256.5,1020.6,47,16,193.1,16.7,8,,2021-03-08T06:12:11,2021-03-08T17:55:33,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2021-03-09,16.5,8.8,12.9,16.5,8.8,12.9,5.1,60.5,0,0,0,,0,0,53.9,28.2,261.5,1019.9,20.4,16,231.4,20.1,8,,2021-03-09T06:10:53,2021-03-09T17:56:22,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134,CQ070"
los angeles,2021-03-10,13.6,8.8,11.4,13.6,8.2,11.2,5.7,69.3,20.348,100,54.17,rain,0,0,40.7,10.6,270.1,1017.6,74.2,14.6,171,14.8,8,,2021-03-10T06:09:33,2021-03-10T17:57:10,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134,CQ070"
los angeles,2021-03-11,13.7,7.6,10.7,13.7,7.1,10.5,3.6,63,3.353,100,20.83,rain,0,0,29.5,17.3,284.3,1017.7,51,15.6,160.7,13.9,7,,2021-03-11T06:08:13,2021-03-11T17:57:58,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,72287493134,CQ070"
los angeles,2021-03-12,14.8,7.1,10.9,14.8,6.3,10.9,3.3,60.4,0,0,0,,0,0,35.3,15.6,282.3,1020.5,16,15.9,179.9,15.6,9,,2021-03-12T06:06:53,2021-03-12T17:58:46,0.98,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-03-13,16.9,8.1,12.5,16.9,8.1,12.5,5.5,63,0,0,0,,0,0,33.8,16,238.7,1023.5,21.8,16,243.7,21,8,,2021-03-13T06:05:33,2021-03-13T17:59:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2021-03-14,17.4,12.1,13.9,17.4,12.1,13.9,7.1,64.1,0,0,0,,0,0,33.5,10.9,239.4,1022.7,94.5,16,182.2,15.1,7,,2021-03-14T07:04:12,2021-03-14T19:00:21,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2021-03-15,13.8,9.9,11.9,13.8,9.2,11.9,4.8,63.7,7.469,100,25,rain,0,0,69.4,33.2,287.4,1015.3,66.8,14.2,148.2,12.8,9,,2021-03-15T07:02:51,2021-03-15T19:01:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134,CQ070"
