name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
los angeles,2023-01-13,19,11.1,14.6,19,11.1,14.6,6.2,58.9,0,0,0,,0,0,17.3,8.4,288.4,1020.1,5.3,15.9,72.1,6.2,3,,2023-01-13T06:58:52,2023-01-13T17:04:50,0.73,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-01-14,14,11.2,12.4,14,11.2,12.4,9.9,85.2,31.187,100,58.33,rain,0,0,40.7,21.1,107.7,1013.8,73,10.4,11.3,1,0,,2023-01-14T06:58:40,2023-01-14T17:05:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-15,15.6,11.1,12.9,15.6,11.1,12.9,10.3,84.8,9.555,100,37.5,rain,0,0,42.5,12.2,263.6,1010.4,79.1,13,49.3,4.1,3,,2023-01-15T06:58:27,2023-01-15T17:06:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-16,15.5,10.5,12.7,15.5,10.5,12.7,8.7,77.9,8.034,100,37.5,rain,0,0,57.9,28,260.4,1007.6,62.5,13.7,64.4,5.6,4,,2023-01-16T06:58:12,2023-01-16T17:07:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-01-17,15.5,6.6,11.4,15.5,6.6,11.4,3,58.5,0,0,0,,0,0,31.7,10.4,284.6,1012.9,2.6,16,80.9,7,4,,2023-01-17T06:57:55,2023-01-17T17:08:36,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-18,16.1,6.8,11.2,16.1,6.8,11.2,4.2,62.9,0,0,0,,0,0,16.6,9.2,273.4,1020.5,4.4,15.9,95.3,8.2,4,,2023-01-18T06:57:36,2023-01-18T17:09:34,0.9,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-19,15,6.5,11,15,6.5,11,5.8,71.4,0.018,100,4.17,rain,0,0,23.4,9.6,286.3,1019.9,31.7,15.8,70,6.1,3,,2023-01-19T06:57:16,2023-01-19T17:10:32,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-20,16.4,6.8,11.2,16.4,6.8,11.2,4.6,64.7,0,0,0,,0,0,16.9,10.8,281.8,1022.3,9,15.9,120.1,10.4,6,,2023-01-20T06:56:54,2023-01-20T17:11:31,0.97,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-21,17.2,5.7,11.2,17.2,5.7,11.2,1.7,55.7,0,0,0,,0,0,19.1,17.4,255.5,1024.9,0,16,80.2,7,4,,2023-01-21T06:56:30,2023-01-21T17:12:30,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,72287493134"
los angeles,2023-01-22,17,5.7,11.1,17,5.7,11.1,2.2,55.1,0,0,0,,0,0,48.2,9.3,346.7,1016.3,2,16,132.4,11.6,6,,2023-01-22T06:56:04,2023-01-22T17:13:29,0.03,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-23,19.1,9.4,13.8,19.1,9.4,13.8,-6,26.7,0,0,0,,0,0,56.1,12.3,14.2,1016.7,0.9,16,143.1,12.3,6,,2023-01-23T06:55:36,2023-01-23T17:14:28,0.07,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-24,18.8,6.2,12.2,18.8,6.2,12.2,1.1,50.3,0,0,0,,0,0,17.3,14.4,250,1024.7,0.2,16,141.6,12.2,6,,2023-01-24T06:55:07,2023-01-24T17:15:27,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-25,21.7,6.8,13.5,21.7,6.8,13.5,0.9,46.8,0,0,0,,0,0,16.6,10.9,292,1024.7,1.2,15.9,82.3,7,4,,2023-01-25T06:54:36,2023-01-25T17:16:27,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-26,21.1,8.2,14.2,21.1,8.2,14.2,-0.3,40.7,0,0,0,,0,0,61.2,11.8,309.4,1026.2,0.9,16,93.6,8,4,,2023-01-26T06:54:03,2023-01-26T17:17:26,0.17,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2023-01-27,20.3,8.2,13.5,20.3,8.2,13.5,1.1,46.1,0,0,0,,0,0,19.8,18.9,265.5,1020,0,15.9,87.7,7.6,4,,2023-01-27T06:53:28,2023-01-27T17:18:26,0.2,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-01-28,17.9,9.3,13.4,17.9,9.3,13.4,6.7,64.8,0,0,0,,0,0,21.6,11,120.7,1015.2,55.9,15.8,73.7,6.3,4,,2023-01-28T06:52:52,2023-01-28T17:19:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-01-29,14.7,10.3,12.6,14.7,10.3,12.6,7,69.1,1.64,100,16.67,rain,0,0,42.5,15.5,160.4,1013.3,89.7,15.4,43.9,4,2,,2023-01-29T06:52:15,2023-01-29T17:20:25,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-01-30,15.4,9.3,11.6,15.4,7.8,11.4,7.4,76.7,13.049,100,37.5,rain,0,0,32,11.8,84.3,1014.1,77.7,14.3,86.1,7.5,5,,2023-01-30T06:51:35,2023-01-30T17:21:25,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-01-31,19.3,6.8,12.5,19.3,6.8,12.5,0,50.9,0,0,0,,0,0,68.4,10.4,333.2,1017.8,1.9,14,155.4,13.3,6,,2023-01-31T06:50:54,2023-01-31T17:22:24,0.33,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2023-02-01,19.3,5.3,12.2,19.3,5.3,12.2,-2.1,41.5,0,0,0,,0,0,20.2,8.8,264.7,1020.9,0.7,16,98.6,8.5,4,,2023-02-01T06:50:12,2023-02-01T17:23:24,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-02,20.7,7,13.4,20.7,7,13.4,-0.1,42.4,0,0,0,,0,0,16.6,7.8,260.2,1025.3,4.1,15.9,100.9,8.9,4,,2023-02-02T06:49:28,2023-02-02T17:24:23,0.4,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-03,21.3,10.4,15,21.3,10.4,15,2.3,44.4,0,0,0,,0,0,18,9.5,283.8,1022.5,4.6,16,129.9,11.1,6,,2023-02-03T06:48:42,2023-02-03T17:25:22,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
los angeles,2023-02-04,21.3,8.4,14.4,21.3,8.4,14.4,4.6,55.5,0,0,0,,0,0,20.2,9.4,255.9,1021,1.8,15.7,92.8,7.8,4,,2023-02-04T06:47:56,2023-02-04T17:26:21,0.47,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-05,18.2,11.8,14.4,18.2,11.8,14.4,9,71.9,0.514,100,12.5,rain,0,0,50,27.8,251.7,1021.6,40,13.8,80.9,7.2,4,,2023-02-05T06:47:07,2023-02-05T17:27:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-06,21.8,11.3,15.7,21.8,11.3,15.7,-1.4,33.3,0,0,0,,0,0,39,14.6,313,1021.9,3.6,16,116.2,9.9,4,,2023-02-06T06:46:17,2023-02-06T17:28:19,0.54,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-07,20.4,8.1,14.6,20.4,8.1,14.6,0.7,41.3,0,0,0,,0,0,22,13,226.1,1023.7,1.7,15.6,119.3,10.2,4,,2023-02-07T06:45:26,2023-02-07T17:29:17,0.57,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-08,22.4,8.8,15.1,22.4,8.8,15.1,2.5,46.1,0,0,0,,0,0,23.8,13.8,264.5,1023.3,1.3,16,110.6,9.5,4,,2023-02-08T06:44:33,2023-02-08T17:30:15,0.61,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134"
los angeles,2023-02-09,26.4,9.6,17.4,26.4,9.6,17.4,0.9,37.6,0,0,0,,0,0,19.4,9.4,298.6,1022,0.2,16,113.1,9.8,5,,2023-02-09T06:43:39,2023-02-09T17:31:13,0.64,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134"
los angeles,2023-02-10,24.5,11.8,17.4,24.5,11.8,17.4,-3.4,27.3,0,0,0,,0,0,21.2,10.5,12.2,1019.2,3.4,16,120.4,10.3,5,,2023-02-10T06:42:44,2023-02-10T17:32:11,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-11,15.6,10.8,13.2,15.6,10.8,13.2,5.9,62,0,0,0,,0,0,40.7,12.3,209.4,1013.2,27.4,15.7,74,6.3,5,,2023-02-11T06:41:48,2023-02-11T17:33:08,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-12,15.4,7.9,11.5,15.4,7.9,11.5,5.7,68.8,0,0,0,,0,0,36.7,12.3,240.9,1012.4,20.5,16,88.6,7.6,4,,2023-02-12T06:40:50,2023-02-12T17:34:05,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134"
los angeles,2023-02-13,16.7,9.5,13.3,16.7,9.5,13.3,7.8,69.9,0,0,0,,0,0,30.6,9.2,122.4,1013.7,63.3,16,150.5,13.1,6,,2023-02-13T06:39:51,2023-02-13T17:35:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
los angeles,2023-02-14,15.4,10,13,15.4,8.8,13,3.4,55.8,0,0,0,,0,0,55.4,16.8,304.5,1012.3,66.8,16,54.7,4.7,4,,2023-02-14T06:38:51,2023-02-14T17:35:58,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-15,16.9,7.3,11.6,16.9,5.2,11,-4.8,34.2,0,0,0,,0,0,38.9,11.8,323.2,1019.9,0.6,16,118.8,10.4,5,,2023-02-15T06:37:49,2023-02-15T17:36:54,0.85,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-16,17.2,5.4,11.4,17.2,5.4,11.4,-6,32,0,0,0,,0,0,29.5,11.1,256,1023.5,4.4,15.6,95.2,8.1,4,,2023-02-16T06:36:47,2023-02-16T17:37:50,0.88,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,72287493134"
los angeles,2023-02-17,19.3,8.1,13.3,19.3,8.1,13.3,-7.4,24.5,0,0,0,,0,0,22,8.7,349.9,1017.2,5.3,15.8,110.4,9.5,4,,2023-02-17T06:35:43,2023-02-17T17:38:45,0.92,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-18,19.9,9.3,13.7,19.9,9.1,13.7,-4,31.7,0,0,0,,0,0,25.9,10.1,6.9,1016.3,5.2,16,107.8,9.4,5,,2023-02-18T06:34:39,2023-02-18T17:39:40,0.95,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-19,19.7,8,13.4,19.7,7.9,13.4,1.7,46.8,0,0,0,,0,0,32.4,14.1,193.3,1017.5,2.3,16,127.4,11.1,5,,2023-02-19T06:33:33,2023-02-19T17:40:35,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-20,22.4,9.9,15.3,22.4,9.9,15.3,3.4,47.5,0,0,0,,0,0,31.7,10.9,266.9,1017.5,3,16,132.2,11.3,5,,2023-02-20T06:32:26,2023-02-20T17:41:29,0.02,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-21,18.1,10.2,14,18.1,10.2,14,7.4,65,0,0,0,,0,0,72.5,14.8,228.4,1009.3,39.4,16,99.3,8.6,5,,2023-02-21T06:31:19,2023-02-21T17:42:23,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,SE428,72295603167,72287493134"
los angeles,2023-02-22,13.4,8.1,10.6,13.4,6.7,9.8,-0.1,48.4,0.018,100,4.17,rain,0,0,66.9,42.6,270.2,1009.5,17.2,15.9,86.4,7.4,5,,2023-02-22T06:30:10,2023-02-22T17:43:16,0.08,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134"
los angeles,2023-02-23,11.7,7.8,9.1,11.7,5.3,8.5,3.8,69.6,3.361,100,41.67,rain,0,0,55.4,28.6,210.2,1015.8,77.8,15.5,90.2,7.9,5,,2023-02-23T06:29:01,2023-02-23T17:44:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2023-02-24,13,7.9,10.7,13,5.4,9.9,8.7,87.8,35.636,100,95.83,rain,0,0,68.6,23.5,120.9,1014.6,99.9,8,12.1,1.1,0,,2023-02-24T06:27:50,2023-02-24T17:45:02,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,2023-02-25,10.7,7.1,8.3,10.7,5.4,7.5,6.5,88.3,49.965,100,87.5,rain,0,0,79.9,16.6,98.3,1013,97.2,11.4,35.8,3.1,3,,2023-02-25T06:26:39,2023-02-25T17:45:55,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-26,12.8,4.6,9,12.8,4.6,8.9,4,72.6,1.183,100,8.33,rain,0,0,31.7,10.9,238.9,1020.1,62.7,15.6,132.5,11.5,6,,2023-02-26T06:25:27,2023-02-26T17:46:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134"
los angeles,2023-02-27,11.3,8.5,10,11.3,8,9.9,7.3,83.3,7.928,100,54.17,rain,0,0,40.7,14.6,99.6,1020.6,99.2,13.4,50.1,4.4,3,,2023-02-27T06:24:15,2023-02-27T17:47:39,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-02-28,14.6,8,11.3,14.6,8,11.2,7,76.7,15.263,100,29.17,rain,0,0,35.3,23.9,233.8,1017,63.3,12.8,107.7,9.4,4,,2023-02-28T06:23:01,2023-02-28T17:48:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-01,13.2,9.6,11,13.2,8.5,11,1.7,56.3,6.729,100,33.33,rain,0,0,63.5,20.9,286.7,1009,49.9,15.2,107.7,9.4,4,,2023-03-01T06:21:47,2023-03-01T17:49:21,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-02,16.6,6.8,11.9,16.6,6.8,11.7,0.6,47.7,0,0,0,,0,0,27.7,12.5,275.1,1017.7,1.5,16,156.1,13.5,5,,2023-03-02T06:20:32,2023-03-02T17:50:12,0.35,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-03,16.5,6.9,11.5,16.5,6.9,11.5,5.8,69.4,0,0,0,,0,0,28.4,17.1,249.5,1015.9,2.2,16,137.6,11.9,5,,2023-03-03T06:19:17,2023-03-03T17:51:03,0.38,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-04,15.5,8,11.7,15.5,8,11.7,6.5,71.4,0,0,0,,0,0,29.5,11.3,199.8,1015.4,57.2,15.6,103.8,9.1,4,,2023-03-04T06:18:01,2023-03-04T17:51:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-05,14.8,9.7,12,14.8,9.7,12,7.2,72.5,0.879,100,16.67,rain,0,0,31.7,10.2,222.7,1019,85.6,15.1,145,12.6,5,,2023-03-05T06:16:44,2023-03-05T17:52:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-06,16,9.5,12.5,16,9.5,12.5,6.2,67.7,0.218,100,4.17,rain,0,0,28.1,22.1,250.9,1020.7,32.9,15.9,168.5,14.7,7,,2023-03-06T06:15:27,2023-03-06T17:53:32,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-07,16.4,8.3,12.1,16.4,8.3,12.1,4.6,62.3,0,0,0,,0,0,33.5,12.8,253.2,1020.1,5.5,16,133.8,11.5,6,,2023-03-07T06:14:09,2023-03-07T17:54:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-08,15.7,9,12.1,15.7,8.3,12.1,5.6,65.3,0,0,0,,0,0,37.1,13,256.8,1020.5,27.6,15.4,146.8,12.7,5,,2023-03-08T06:12:51,2023-03-08T17:55:11,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-09,19,9.1,14.1,19,9.1,14.1,6.4,61.5,0,0,0,,0,0,29.5,13.1,252.3,1019.3,24.9,16,191.5,16.6,8,,2023-03-09T06:11:32,2023-03-09T17:55:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-10,13.9,11.2,13,13.9,11.2,13,10.8,86.8,14.018,100,83.33,rain,0,0,40.7,13.6,104.2,1018.1,100,7.7,29.5,2.5,1,,2023-03-10T06:10:13,2023-03-10T17:56:48,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,2023-03-11,17.6,13.9,15.4,17.6,13.9,15.4,14.2,93.1,2.089,100,37.5,rain,0,0,20.5,9.8,123,1018.1,100,9.4,47.3,4,2,,2023-03-11T06:08:53,2023-03-11T17:57:36,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-12,17.6,13.1,14.8,17.6,13.1,14.8,12.7,88.2,0,0,0,,0,0,28.8,9.3,250.9,1020,97.2,10.8,117.1,9.7,6,,2023-03-12T07:07:33,2023-03-12T18:58:24,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,AT259,72295603167,F1624,72287493134"
los angeles,2023-03-13,18.9,13,14.8,18.9,13,14.8,11.7,82.3,0,0,0,,0,0,31.7,12.9,258.3,1019.9,80.5,15.3,169.6,14.7,8,,2023-03-13T07:06:13,2023-03-13T18:59:12,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
los angeles,2023-03-14,15.1,13.3,14.3,15.1,13.3,14.3,12.7,90.2,23.286,100,58.33,rain,0,0,40.7,13.5,102.2,1017.1,97.4,6.5,29.1,2.6,1,,2023-03-14T07:04:52,2023-03-14T18:59:59,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,F1624,72287493134"
